Job Title,Company Name,Location,Summary,Posting Date
Project Manager,Central Business SolutionsCompany Name - Central Business Solutions,"Atlanta, GA, USA","CC&B/C2M Technical Architect 100% Remote Job Description: At least three years of experience supporting Oracle Customer Care and Billing (CC&B/C2M) including development, operational support, testing and integration (both batch and onlineWorking knowledge and hands on experience Integration of CCB with other applications Installing and upgrading the database server and application toolsUnderstanding and practical use of Environment managementAbility to perform patching and upgrades.Working knowl",Posted 26 days ago | Updated 13 days ago
Project Manager,Dew SoftwareCompany Name - Dew Software,"San Jose, CA, USA","Dew Software is seeking a highly motivated and experienced Project Manager to join our team. As a digital transformation leader working with Fortune 500 companies, we are looking for a skilled professional to oversee projects from initiation to completion. In this role, you will be responsible for ensuring projects are delivered on time, within budget and scope, and to the satisfaction of the client. You will work closely with the development teams to define project objectives, create a project",Posted 11 days ago | Updated 1 day ago
Project Manager,HL Solutions LLCCompany Name - HL Solutions LLC,"San Diego, CA, USA","The Solution Architect (SA) must establish the overall vision of a marketing technology solution that is capable of integrating with a client s technology stack. The SA will ensure that all new components align with this vision and meet the client s requirements. The SA will collaborate with platform architects (e.g., database, application, interaction, and business intelligence), developers and other team members to execute a plan that translates that vision into a working solution.  The SA has",Posted 3 days ago | Updated 3 days ago
Project Manager,Spruce Technology Inc.Company Name - Spruce Technology Inc.,"Brooklyn, NY, USA","Title: Project Manager  Location: Brooklyn, NY  Duration: 13+ months Spruce Technology is a mid-size and rapidly-growing Information Technology services firm headquartered in New Jersey. An award-winning firm (Inc 5000, Smart CEO) with a steadily growing portfolio of commercial and government clients, Spruce Technology provides innovative technology solutions, specialized IT staff, and IT strategy consulting nationwide.  Spruce Technology, Inc. is an Equal Opportunity Employer that does not disc",Posted 60+ days ago | Updated 3 hours ago
Project Manager,Randstad DigitalCompany Name - Randstad Digital,"Seattle, WA, USA","job summary:  Randstad Technologies is seeking a skilled Project Manager for a contract role in Seattle, WA. If you are ready to join a leader in the Retail and Technology space, please apply and Randstad will be more than happy to assist in helping you land your next role. We look forward to speaking with you! location: Seattle, Washington  job type: Contract  salary: $55 - 60  per hour  work hours: 8am to 5pm  education: Bachelors responsibilities: Qualifications: 5+ years of program managemen",Posted 60+ days ago | Updated moments ago
Project Manager,Navitas Business Consulting IncCompany Name - Navitas Business Consulting Inc,"Baltimore, MD, USA","Project Manager(VOIP) Baltimore MD(Hybrid), Looking for Local candidates. Duties:  Working with OET, the PM will define the project scope, goals, and objectives involving relevant stakeholders and ensuring technical feasibility  In conjunction with OET, the PM will create and manage the project plan including tasking and schedule  The PM will create, manage, track project documentation and deliverables The PM will monitor and report on project progress on a weekly and monthly basis  Working with",Posted 60+ days ago | Updated 14 days ago
Project Manager,"IPS Technology Services, LLCCompany Name - IPS Technology Services, LLC","Pontiac, MI, USA","Job Title: Project Manager  Duration:  1+ years  Location:  Pontiac, MI Experience: 3+ years  Experience in Clarity (Workbench)  Description: Provides on-going support, training, coaching, consulting, and mentoring for IT Project Managers. Provides best practices, concepts, techniques, standards, processes, and methodology to ensure quality project management throughout the project life cycle using the Clarity application. Perform Assurance and Compliance to IT established standards and guidelin",Posted 60+ days ago | Updated 15 days ago
Project Manager,CreamIT  IncCompany Name - CreamIT  Inc,Remote,"Mastech Digital provides digital and mainstream technology staff as well as Digital Transformation Services for all American Corporations. We are currently seeking a IOT/Hardware Engineer for our client in the Retail domain. We value our professionals, providing comprehensive benefits and the opportunity for growth. This is a Contract position, and the client is looking for someone to start immediately. Duration: 6+ Months Contract Location: Irving, TX Role: IOT/Hardware Engineer Primary Skills:",Posted 60+ days ago | Updated 4 days ago
Project Manager,Norgate Technology IncCompany Name - Norgate Technology Inc,"Piscataway, NJ, USA","Long Term Contract Position. Hybrid Model. A seasoned Project Manager with 10+ years of experience in Information Technology Project Management, preferably in the area of application development or support (not an infrastructure pm) and including project management and business analyst roles in a complex business and systems environment. Work on and support multiple projects at same time, not just one large project. Liaise between multiple business units, technology teams, and support teams. MUS",Posted 60+ days ago | Updated 12 days ago
Project Manager,NearObjectsCompany Name - NearObjects,"Remote or Brooklyn, NY, USA",IT Project Manager | Project Manager | PM | Application Devlopment Hybrid role - 1-2 days a week onsite at Brooklyn. Should have 10+ years of Experience with managing multiple projects.Must have solid background managing Application Development projects - Technical and Solid Waterfall methodology Exp.Must be able to manage multiple changes and flexible with changes.Exceptional experience handling large and complex projects.Must be able to maintain a good relationship with the business and other,Posted 1 day ago | Updated 1 day ago
